STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,state,county,tract,tract_name,total_population,total_population_moe,asian_alone,asian_alone_moe,asian_share_pct,chinese_except_taiwanese,chinese_except_taiwanese_moe,taiwanese_alone,taiwanese_alone_moe,chinese_total_estimate,chinese_total_moe,chinese_estimate_lower,chinese_estimate_upper,chinese_relative_moe,chinese_estimate_reliability,chinese_share_pct,chinese_share_of_asian_pct,median_household_income,median_household_income_moe,income_relative_moe,income_top_coded,competitors_within_1_mile,competitors_within_3_miles
06,037,231602,06037231602,1400000US06037231602,2316.02,Census Tract 2316.02,G5020,S,315013,0,+34.0072718,-118.2980330,06,037,231602,Census Tract 2316.02; Los Angeles County; California,1874,341,63,61,3.36,16,23,0,14,16,26.92582403567252,0.0,42.92582403567252,1.6828640022295325,high_uncertainty,0.85,25.4,84028.0,30827.0,0.3668658066358832,False,2,32
06,037,236101,06037236101,1400000US06037236101,2361.01,Census Tract 2361.01,G5020,S,632625,0,+34.0147343,-118.3396088,06,037,236101,Census Tract 2361.01; Los Angeles County; California,2596,425,387,223,14.91,13,21,0,14,13,25.238858928247925,0.0,38.23885892824792,1.941450686788302,high_uncertainty,0.5,3.36,34981.0,7613.0,0.2176324290329035,False,2,15
06,037,234002,06037234002,1400000US06037234002,2340.02,Census Tract 2340.02,G5020,S,564640,0,+34.0114647,-118.3190195,06,037,234002,Census Tract 2340.02; Los Angeles County; California,2736,454,17,23,0.62,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,73472.0,21162.0,0.2880280923344948,False,3,27
06,037,236206,06037236206,1400000US06037236206,2362.06,Census Tract 2362.06,G5020,S,274945,0,+34.0192273,-118.3540683,06,037,236206,Census Tract 2362.06; Los Angeles County; California,2665,541,109,116,4.09,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,50096.0,16136.0,0.3221015649952092,False,0,15
06,037,265701,06037265701,1400000US06037265701,2657.01,Census Tract 2657.01,G5020,S,857712,0,+34.0627353,-118.4220876,06,037,265701,Census Tract 2657.01; Los Angeles County; California,1692,253,159,90,9.4,67,48,0,14,67,50.0,17.0,117.0,0.746268656716418,usable_with_caution,3.96,42.14,135909.0,38356.0,0.2822182489754173,False,2,15
06,037,216301,06037216301,1400000US06037216301,2163.01,Census Tract 2163.01,G5020,S,563878,0,+34.0611130,-118.3681221,06,037,216301,Census Tract 2163.01; Los Angeles County; California,1448,434,142,72,9.81,65,50,0,14,65,51.92301994298868,13.07698005701132,116.92301994298867,0.798815691430595,usable_with_caution,4.49,45.77,99738.0,71511.0,0.7169885098959273,False,1,13
06,037,265204,06037265204,1400000US06037265204,2652.04,Census Tract 2652.04,G5020,S,265276,0,+34.0616509,-118.4446082,06,037,265204,Census Tract 2652.04; Los Angeles County; California,1505,294,554,195,36.81,286,88,71,83,357,120.96693763173474,236.0330623682653,477.9669376317347,0.3388429625538788,more_reliable,23.72,64.44,49306.0,18433.0,0.3738490244594978,False,6,14
06,037,265203,06037265203,1400000US06037265203,2652.03,Census Tract 2652.03,G5020,S,310040,0,+34.0621133,-118.4382515,06,037,265203,Census Tract 2652.03; Los Angeles County; California,2056,323,388,243,18.87,127,121,0,14,127,121.80722474467596,5.192775255324037,248.807224744676,0.9591120058635902,usable_with_caution,6.18,32.73,110725.0,25279.0,0.2283043576428087,False,4,13
06,037,552700,06037552700,1400000US06037552700,5527,Census Tract 5527,G5020,S,1375435,0,+33.8985899,-118.0732039,06,037,552700,Census Tract 5527; Los Angeles County; California,6511,833,1276,629,19.6,23,30,30,48,53,56.60388679233962,0.0,109.60388679233962,1.067997864006408,high_uncertainty,0.81,4.15,106250.0,15381.0,0.1447623529411764,False,2,13
06,037,552800,06037552800,1400000US06037552800,5528,Census Tract 5528,G5020,S,1293753,0,+33.8984772,-118.0911920,06,037,552800,Census Tract 5528; Los Angeles County; California,5635,543,406,185,7.2,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,117935.0,20717.0,0.1756645609869843,False,2,15
06,037,553000,06037553000,1400000US06037553000,5530,Census Tract 5530,G5020,S,1270457,0,+33.8945972,-118.1040729,06,037,553000,Census Tract 5530; Los Angeles County; California,5204,678,666,396,12.8,181,221,0,19,181,221.8152384305461,0.0,402.81523843054606,1.2254985548648951,high_uncertainty,3.48,27.18,147083.0,48324.0,0.3285491865137371,False,1,16
06,037,601502,06037601502,1400000US06037601502,6015.02,Census Tract 6015.02,G5020,S,490798,0,+33.9400822,-118.3635824,06,037,601502,Census Tract 6015.02; Los Angeles County; California,3218,800,66,80,2.05,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,66801.0,24856.0,0.3720902381700873,False,3,16
06,037,601600,06037601600,1400000US06037601600,6016,Census Tract 6016,G5020,S,912444,0,+33.9348000,-118.3638535,06,037,601600,Census Tract 6016; Los Angeles County; California,3978,490,104,133,2.61,38,45,0,14,38,47.12748667179272,0.0,85.12748667179272,1.2401970176787558,high_uncertainty,0.96,36.54,51250.0,41870.0,0.8169756097560975,False,4,18
06,037,602002,06037602002,1400000US06037602002,6020.02,Census Tract 6020.02,G5020,S,531132,5550,+33.9267098,-118.3391699,06,037,602002,Census Tract 6020.02; Los Angeles County; California,3044,547,51,35,1.68,5,10,7,11,12,14.866068747318506,0.0,26.866068747318508,1.2388390622765422,high_uncertainty,0.39,23.53,82770.0,16731.0,0.2021384559623051,False,4,17
06,037,602003,06037602003,1400000US06037602003,6020.03,Census Tract 6020.03,G5020,S,625132,0,+33.9343496,-118.3393882,06,037,602003,Census Tract 6020.03; Los Angeles County; California,4005,596,46,49,1.15,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,77736.0,10551.0,0.1357286199444272,False,4,17
06,037,602103,06037602103,1400000US06037602103,6021.03,Census Tract 6021.03,G5020,S,835900,0,+33.9283058,-118.3567384,06,037,602103,Census Tract 6021.03; Los Angeles County; California,5527,664,199,188,3.6,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,56660.0,10083.0,0.1779562301447229,False,3,17
06,037,602104,06037602104,1400000US06037602104,6021.04,Census Tract 6021.04,G5020,S,743760,0,+33.9279467,-118.3484192,06,037,602104,Census Tract 6021.04; Los Angeles County; California,5401,796,272,160,5.04,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,71959.0,17772.0,0.2469739712892063,False,3,17
06,037,530700,06037530700,1400000US06037530700,5307,Census Tract 5307,G5020,S,1057568,0,+34.0592132,-118.1839770,06,037,530700,Census Tract 5307; Los Angeles County; California,2118,386,8,12,0.38,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,102981.0,35665.0,0.3463260213049009,False,0,26
06,037,530801,06037530801,1400000US06037530801,5308.01,Census Tract 5308.01,G5020,S,769112,0,+34.0508765,-118.1883898,06,037,530801,Census Tract 5308.01; Los Angeles County; California,5664,883,333,304,5.88,201,297,0,19,201,297.6071235706565,0.0,498.6071235706565,1.4806324555754051,high_uncertainty,3.55,60.36,107796.0,28698.0,0.2662250918401425,False,0,22
06,037,530802,06037530802,1400000US06037530802,5308.02,Census Tract 5308.02,G5020,S,566330,0,+34.0522792,-118.1813186,06,037,530802,Census Tract 5308.02; Los Angeles County; California,3065,340,194,109,6.33,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,79583.0,11721.0,0.147280198032243,False,0,25
06,037,530901,06037530901,1400000US06037530901,5309.01,Census Tract 5309.01,G5020,S,444140,0,+34.0432749,-118.1886037,06,037,530901,Census Tract 5309.01; Los Angeles County; California,3642,521,94,92,2.58,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,70909.0,15720.0,0.2216925919135793,False,0,18
06,037,531000,06037531000,1400000US06037531000,5310,Census Tract 5310,G5020,S,999880,0,+34.0407655,-118.1739001,06,037,531000,Census Tract 5310; Los Angeles County; California,4585,763,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,86098.0,11070.0,0.1285744152012822,False,0,26
06,037,531102,06037531102,1400000US06037531102,5311.02,Census Tract 5311.02,G5020,S,498377,0,+34.0368402,-118.1815816,06,037,531102,Census Tract 5311.02; Los Angeles County; California,2407,284,44,40,1.83,14,22,0,14,14,26.0768096208106,0.0,40.07680962081059,1.8626292586293285,high_uncertainty,0.58,31.82,63571.0,16957.0,0.2667411240974658,False,0,17
06,037,531201,06037531201,1400000US06037531201,5312.01,Census Tract 5312.01,G5020,S,555364,0,+34.0297371,-118.1860676,06,037,531201,Census Tract 5312.01; Los Angeles County; California,4260,766,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,67167.0,31239.0,0.4650944660324266,False,2,18
06,037,531301,06037531301,1400000US06037531301,5313.01,Census Tract 5313.01,G5020,S,792709,0,+34.0217432,-118.1822337,06,037,531301,Census Tract 5313.01; Los Angeles County; California,5563,1026,23,29,0.41,9,20,0,19,9,27.586228448267445,0.0,36.58622844826745,3.0651364942519383,high_uncertainty,0.16,39.13,56789.0,12199.0,0.2148127278170068,False,2,17
06,037,531302,06037531302,1400000US06037531302,5313.02,Census Tract 5313.02,G5020,S,894567,0,+34.0168871,-118.1827461,06,037,531302,Census Tract 5313.02; Los Angeles County; California,5240,642,84,110,1.6,52,86,24,38,76,94.02127418834527,0.0,170.02127418834527,1.2371220287940168,high_uncertainty,1.45,90.48,62961.0,13583.0,0.2157367259096901,False,1,16
06,037,541401,06037541401,1400000US06037541401,5414.01,Census Tract 5414.01,G5020,S,573884,0,+33.9155373,-118.2347634,06,037,541401,Census Tract 5414.01; Los Angeles County; California,3361,563,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,68728.0,14323.0,0.2084012338493772,False,1,15
06,037,207711,06037207711,1400000US06037207711,2077.11,Census Tract 2077.11,G5020,S,693947,0,+34.0463506,-118.2647778,06,037,207711,Census Tract 2077.11; Los Angeles County; California,3495,518,1440,498,41.2,629,450,48,45,677,452.2444029504401,224.75559704955992,1129.24440295044,0.6680124120390548,usable_with_caution,19.37,47.01,145357.0,45636.0,0.3139580481160178,False,10,49
06,037,402503,06037402503,1400000US06037402503,4025.03,Census Tract 4025.03,G5020,S,874283,0,+34.0478733,-117.7646933,06,037,402503,Census Tract 4025.03; Los Angeles County; California,4716,836,840,564,17.81,215,187,0,14,215,187.52333188166213,27.47666811833787,402.5233318816621,0.8722015436356378,usable_with_caution,4.56,25.6,66364.0,14085.0,0.2122385630763667,False,1,9
06,037,433506,06037433506,1400000US06037433506,4335.06,Census Tract 4335.06,G5020,S,1622353,14107,+34.0567584,-118.0621760,06,037,433506,Census Tract 4335.06; Los Angeles County; California,3405,524,622,291,18.27,377,223,0,14,377,223.4390297150433,153.5609702849567,600.4390297150433,0.5926764713926878,usable_with_caution,11.07,60.61,50016.0,4392.0,0.0878119001919385,False,2,30
06,037,209202,06037209202,1400000US06037209202,2092.02,Census Tract 2092.02,G5020,S,243018,0,+34.0554715,-118.2599943,06,037,209202,Census Tract 2092.02; Los Angeles County; California,1312,282,269,223,20.5,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,50192.0,14751.0,0.2938914568058655,False,8,50
06,037,980017,06037980017,1400000US06037980017,9800.17,Census Tract 9800.17,G5020,S,2393820,0,+34.0573727,-118.4568915,06,037,980017,Census Tract 9800.17; Los Angeles County; California,1412,164,45,67,3.19,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,,,,False,2,13
06,037,602801,06037602801,1400000US06037602801,6028.01,Census Tract 6028.01,G5020,S,1253728,0,+33.9274020,-118.3001717,06,037,602801,Census Tract 6028.01; Los Angeles County; California,4059,756,2,6,0.05,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,55329.0,32732.0,0.5915884978944134,False,2,17
06,037,577800,06037577800,1400000US06037577800,5778,Census Tract 5778,G5020,S,1693385,66964,+33.9311761,-118.0970125,06,037,577800,Census Tract 5778; Los Angeles County; California,4722,605,303,108,6.42,23,26,0,14,23,29.5296461204668,0.0,52.5296461204668,1.2838976574116,high_uncertainty,0.49,7.59,121250.0,31774.0,0.2620536082474227,False,1,9
06,037,551204,06037551204,1400000US06037551204,5512.04,Census Tract 5512.04,G5020,S,678299,0,+33.9275276,-118.1366232,06,037,551204,Census Tract 5512.04; Los Angeles County; California,3556,396,56,51,1.57,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,72531.0,14755.0,0.2034302574071776,False,1,13
06,037,980037,06037980037,1400000US06037980037,9800.37,Census Tract 9800.37,G5020,S,1278402,24156,+33.8025776,-118.2800393,06,037,980037,Census Tract 9800.37; Los Angeles County; California,0,14,0,14,,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,not_applicable,,,,,,False,2,10
06,037,536201,06037536201,1400000US06037536201,5362.01,Census Tract 5362.01,G5020,S,1396000,123461,+33.9231802,-118.1716120,06,037,536201,Census Tract 5362.01; Los Angeles County; California,3588,539,52,44,1.45,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,103214.0,33502.0,0.3245877497238746,False,2,16
06,037,406300,06037406300,1400000US06037406300,4063,Census Tract 4063,G5020,S,5386135,4067,+34.0606465,-117.8779405,06,037,406300,Census Tract 4063; Los Angeles County; California,5633,567,2213,446,39.29,1265,331,227,193,1492,383.1579308849029,1108.8420691150973,1875.1579308849027,0.2568082646681654,more_reliable,26.49,67.42,102638.0,15579.0,0.1517858882675032,False,1,7
06,037,462900,06037462900,1400000US06037462900,4629,Census Tract 4629,G5020,S,2344777,0,+34.1537976,-118.0900698,06,037,462900,Census Tract 4629; Los Angeles County; California,3721,424,830,281,22.31,375,258,0,14,375,258.37956575549856,116.62043424450144,633.3795657554986,0.6890121753479962,usable_with_caution,10.08,45.18,128632.0,9416.0,0.073201069718266,False,0,8
06,037,542105,06037542105,1400000US06037542105,5421.05,Census Tract 5421.05,G5020,S,623486,0,+33.8932111,-118.1990650,06,037,542105,Census Tract 5421.05; Los Angeles County; California,4682,909,10,26,0.21,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,64202.0,17508.0,0.2727017849911218,False,1,11
06,037,543000,06037543000,1400000US06037543000,5430,Census Tract 5430,G5020,S,1312156,0,+33.8906775,-118.2582528,06,037,543000,Census Tract 5430; Los Angeles County; California,4605,867,293,341,6.36,197,310,0,14,197,310.3159680068043,0.0,507.3159680068043,1.5752079594254027,high_uncertainty,4.28,67.24,84786.0,25030.0,0.2952138324723421,False,0,13
06,037,602302,06037602302,1400000US06037602302,6023.02,Census Tract 6023.02,G5020,S,1947542,0,+33.9050680,-118.3742669,06,037,602302,Census Tract 6023.02; Los Angeles County; California,4651,467,1119,283,24.06,365,194,163,164,528,254.03149411047443,273.96850588952555,782.0314941104745,0.4811202539971106,more_reliable,11.35,47.18,176066.0,17749.0,0.1008087876137357,False,1,12
06,037,602301,06037602301,1400000US06037602301,6023.01,Census Tract 6023.01,G5020,S,1786364,0,+33.9067415,-118.3657538,06,037,602301,Census Tract 6023.01; Los Angeles County; California,6936,970,733,224,10.57,167,131,10,17,177,132.09844813622905,44.90155186377095,309.0984481362291,0.746318916023893,usable_with_caution,2.55,24.15,130163.0,26548.0,0.2039596505919501,False,2,15
06,037,541200,06037541200,1400000US06037541200,5412,Census Tract 5412,G5020,S,2107086,11585,+33.9076440,-118.2543859,06,037,541200,Census Tract 5412; Los Angeles County; California,6058,1009,73,70,1.21,13,20,0,19,13,27.586228448267445,0.0,40.58622844826745,2.122017572943649,high_uncertainty,0.21,17.81,82414.0,24640.0,0.2989783289246973,False,2,15
06,037,602700,06037602700,1400000US06037602700,6027,Census Tract 6027,G5020,S,2471440,11599,+33.9230881,-118.3160924,06,037,602700,Census Tract 6027; Los Angeles County; California,3749,573,368,155,9.82,104,96,0,14,104,97.01546268507924,6.984537314920772,201.01546268507923,0.9328409873565312,usable_with_caution,2.77,28.26,114702.0,38778.0,0.3380760579588847,False,2,18
06,037,503103,06037503103,1400000US06037503103,5031.03,Census Tract 5031.03,G5020,S,1085381,3860,+33.9281744,-118.0407064,06,037,503103,Census Tract 5031.03; Los Angeles County; California,5595,633,282,170,5.04,6,12,6,12,12,16.97056274847714,0.0,28.97056274847714,1.414213562373095,high_uncertainty,0.21,4.26,103363.0,17400.0,0.1683387672571423,False,2,9
06,037,540800,06037540800,1400000US06037540800,5408,Census Tract 5408,G5020,S,1982918,12183,+33.9200981,-118.2555478,06,037,540800,Census Tract 5408; Los Angeles County; California,5331,937,246,198,4.61,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,84688.0,20873.0,0.2464693935386359,False,3,15
06,037,602106,06037602106,1400000US06037602106,6021.06,Census Tract 6021.06,G5020,S,819871,0,+33.9204031,-118.3581593,06,037,602106,Census Tract 6021.06; Los Angeles County; California,5992,1150,897,490,14.97,17,27,15,26,32,37.48332962798263,0.0,69.48332962798263,1.171354050874457,high_uncertainty,0.53,3.57,84431.0,9950.0,0.1178477099643495,False,3,17
06,037,602105,06037602105,1400000US06037602105,6021.05,Census Tract 6021.05,G5020,S,638607,0,+33.9200581,-118.3481425,06,037,602105,Census Tract 6021.05; Los Angeles County; California,4255,591,118,87,2.77,23,27,0,14,23,30.4138126514911,0.0,53.4138126514911,1.322339680499613,high_uncertainty,0.54,19.49,64276.0,13127.0,0.2042286389943369,False,3,16
06,037,503502,06037503502,1400000US06037503502,5035.02,Census Tract 5035.02,G5020,S,1223302,0,+33.9319865,-118.0033324,06,037,503502,Census Tract 5035.02; Los Angeles County; California,3900,541,355,273,9.1,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,102500.0,23137.0,0.2257268292682926,False,1,8
06,037,601700,06037601700,1400000US06037601700,6017,Census Tract 6017,G5020,S,758049,0,+33.9353001,-118.3498492,06,037,601700,Census Tract 6017; Los Angeles County; California,5006,759,204,219,4.08,12,20,0,19,12,27.586228448267445,0.0,39.58622844826745,2.298852370688954,high_uncertainty,0.24,5.88,52938.0,14062.0,0.2656314934451623,False,3,19
06,037,542106,06037542106,1400000US06037542106,5421.06,Census Tract 5421.06,G5020,S,834439,39692,+33.8921461,-118.1889406,06,037,542106,Census Tract 5421.06; Los Angeles County; California,2211,271,37,39,1.67,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,55625.0,9976.0,0.1793438202247191,False,1,10
06,037,503402,06037503402,1400000US06037503402,5034.02,Census Tract 5034.02,G5020,S,1617388,0,+33.9417625,-118.0007907,06,037,503402,Census Tract 5034.02; Los Angeles County; California,4141,422,306,161,7.39,63,63,0,14,63,64.53681120105021,0.0,127.5368112010502,1.024393828588099,high_uncertainty,1.52,20.59,111932.0,49728.0,0.4442697351963692,False,2,8
06,037,601801,06037601801,1400000US06037601801,6018.01,Census Tract 6018.01,G5020,S,486723,0,+33.9436357,-118.3504258,06,037,601801,Census Tract 6018.01; Los Angeles County; California,3082,363,92,103,2.99,0,14,9,14,9,19.79898987322333,0.0,28.79898987322333,2.199887763691481,high_uncertainty,0.29,9.78,57098.0,14006.0,0.245297558583488,False,3,16
06,037,502005,06037502005,1400000US06037502005,5020.05,Census Tract 5020.05,G5020,S,1042468,0,+33.9516968,-118.0343795,06,037,502005,Census Tract 5020.05; Los Angeles County; California,4606,866,130,114,2.82,26,46,0,14,26,48.08326112068523,0.0,74.08326112068522,1.849356196949432,high_uncertainty,0.56,20.0,108889.0,33914.0,0.311454784229812,False,1,7
